DB	DB_Object_ID	DB_Object_Symbol	Qualifier	Ontology_ID ID	Ontology_ID Name	Reference	Evidence_Code	With	Aspect	DB_Object_Name	DB_Object_Synonym	DB_Object_Type	taxon	Date	Assigned_by	Properties ID	Properties Name	Date Created	
	Rv1007c	metG		GO:0004825	methionine-tRNA ligase activity	PMID:9607323	IDA		F			protein	organism:1773	20100606	rwst			Jun 6, 2010	
	Rv2438c	nadE		GO:0003952	NAD+ synthase (glutamine-hydrolyzing) activity	PMID:9620974	IDA		F			protein	organism:1773	20100606	rwst			Jun 6, 2010	
	Rv2068c	blaC		GO:0033250	penicillinase activity	PMID:9624479	IDA		F			protein	organism:1773	20100607	rwst			Jun 7, 2010	
	Rv2068c	blaC		GO:0005576	extracellular region	PMID:9624479	IDA		C			protein	organism:1773	20100607	rwst			Jun 7, 2010	
	Rv0899	ompATb		GO:0015288	porin activity	PMID:9657995	IDA		F			protein	organism:1773	20100607	rwst			Jun 7, 2010	
	Rv0645c	mmaA1		GO:0071768	mycolic acid biosynthetic process	PMID:9694888	IDA		P			protein	organism:1773	20100607	rwst			Jun 7, 2010	
	Rv0644c	mmaA2		GO:0071768	mycolic acid biosynthetic process	PMID:9694888	IDA		P			protein	organism:1773	20100607	rwst			Jun 7, 2010	
	Rv0643c	mmaA3		GO:0071768	mycolic acid biosynthetic process	PMID:9694888	IDA		P			protein	organism:1773	20100607	rwst			Jun 7, 2010	
	Rv0642c	mmaA4		GO:0071768	mycolic acid biosynthetic process	PMID:9694888	IDA		P			protein	organism:1773	20100607	rwst			Jun 7, 2010	
	Rv3392c	cmaA1		GO:0071768	mycolic acid biosynthetic process	PMID:9694888	IDA		P			protein	organism:1773	20100607	rwst			Jun 7, 2010	
	Rv0503c	cmaA2		GO:0071768	mycolic acid biosynthetic process	PMID:9694888	IDA		P			protein	organism:1773	20100607	rwst			Jun 7, 2010	
	Rv0764c	cyp51		GO:0020037	heme binding	PMID:9756611	IDA		F			protein	organism:1773	20100607	rwst			Jun 7, 2010	
	Rv0764c	cyp51		GO:0005829	cytosol	PMID:9756611	IDA		C			protein	organism:1773	20100607	rwst			Jun 7, 2010	
	Rv3810	erp		GO:0005576	extracellular region	PMID:9784137	IDA		C			protein	organism:1773	20100607	rwst			Jun 7, 2010	
	Rv3810	erp		GO:0044119	growth of symbiont in host cell	PMID:9784137	IDA		P			protein	organism:1773	20100607	rwst			Jun 7, 2010	
	Rv2043c	pncA		GO:0008936	nicotinamidase activity	PMID:9784137	IDA		F			protein	organism:1773	20100607	rwst			Jun 7, 2010	
	Rv2043c	pncA		GO:0016811	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides	PMID:9784137	IDA		F			protein	organism:1773	20100607	rwst			Jun 7, 2010	
	Rv1258c	tap		GO:0015562	efflux transmembrane transporter activity	PMID:9811639	IMP		F			protein	organism:1773	20100607	rwst			Jun 7, 2010	
	Rv3065	mmr		GO:0015562	efflux transmembrane transporter activity	PMID:9811672	IMP		F			protein	organism:1773	20100607	rwst			Jun 7, 2010	
	Rv0985c	msc L		GO:0051260	protein homooligomerization	PMID:9856938	IDA		P			protein	organism:1773	20100607	rwst			Jun 7, 2010	
	Rv0985c	msc L		GO:0022836	gated channel activity	PMID:9856938	IDA		F			protein	organism:1773	20100607	rwst			Jun 7, 2010	
	Rv2711	ideR		GO:0008270	zinc ion binding	PMID:9887269	IDA		F			protein	organism:1773	20100607	rwst			Jun 7, 2010	
	Rv3566c	nat		GO:0004060	arylamine N-acetyltransferase activity	PMID:9973365	IDA		F			protein	organism:1773	20100607	rwst			Jun 7, 2010	
	Rv3914	trxA		GO:0045454	cell redox homeostasis	PMID:10049495	IDA		P			protein	organism:1773	20100608	rwst			Jun 8, 2010	
	Rv3913	trxB		GO:0045454	cell redox homeostasis	PMID:10049495	IDA		P			protein	organism:1773	20100608	rwst			Jun 8, 2010	
	Rv3913	trxB		GO:0070402	NADPH binding	PMID:10049495	IDA		F			protein	organism:1773	20100608	rwst			Jun 8, 2010	
	Rv2737c	recA		GO:0042148	strand invasion	PMID:10074373	IDA		P			protein	organism:1773	20100608	rwst			Jun 8, 2010	
	Rv2737c	recA		GO:0005524	ATP binding	PMID:10074373	IDA		F			protein	organism:1773	20100608	rwst			Jun 8, 2010	
	Rv2737c	recA		GO:0000150	recombinase activity	PMID:10074373	IDA		F			protein	organism:1773	20100608	rwst			Jun 8, 2010	
	Rv2031c	hspX		GO:0044183	protein binding involved in protein folding	PMID:10210195	IDA		F			protein	organism:1773	20100608	rwst			Jun 8, 2010	
	Rv1484	inhA		GO:0070403	NAD+ binding	PMID:10336454	IDA		F			protein	organism:1773	20100608	rwst			Jun 8, 2010	
	Rv1484	inhA		GO:0005504	fatty acid binding	PMID:10336454	IDA		F			protein	organism:1773	20100608	rwst			Jun 8, 2010	
	Rv2537c	aroQ		GO:0051260	protein homooligomerization	PMID:10360352	IDA		P			protein	organism:1773	20100608	rwst			Jun 8, 2010	
	Rv2583c	relA		GO:0008728	GTP diphosphokinase activity	PMID:10375643	IDA		F			protein	organism:1773	20100608	rwst			Jun 8, 2010	
	Rv2583c	relA		GO:0030145	manganese ion binding	PMID:10375643	IDA		F			protein	organism:1773	20100608	rwst			Jun 8, 2010	
	Rv2583c	relA		GO:0008893	guanosine-3',5'-bis(diphosphate) 3'-diphosphatase activity	PMID:10375643	IDA		F			protein	organism:1773	20100608	rwst			Jun 8, 2010	
	Rv0764c	cyp51		GO:0008398	sterol 14-demethylase activity	PMID:10430874	IDA		F			protein	organism:1773	20100608	rwst			Jun 8, 2010	
	Rv2323c			GO:0016403	dimethylargininase activity	PMID:10510241	IDA		F			protein	organism:1773	20100608	rwst			Jun 8, 2010	
	Rv0669c			GO:0017040	ceramidase activity	PMID:10593963	IDA		F			protein	organism:1773	20100608	rwst			Jun 8, 2010	
	Rv3286c	sigF		GO:0045893	positive regulation of transcription, DNA-dependent	PMID:10601225	IDA	Rv2031c	P			protein	organism:1773	20100608	rwst			Jun 8, 2010	
	Rv2763c	folA		GO:0070401	NADP+ binding	PMID:10623528	IDA		F			protein	organism:1773	20100608	rwst			Jun 8, 2010	
	Rv1161	narG		GO:0042128	nitrate assimilation	PMID:10712684	IMP		P			protein	organism:1773	20100608	rwst			Jun 8, 2010	
	Rv2987c	leuD		GO:0009098	leucine biosynthetic process	PMID:10768986	IMP		P			protein	organism:1773	20100608	rwst			Jun 8, 2010	
	Rv1886c			GO:0005576	extracellular region	PMID:10781540	IGI		C			protein	organism:1773	20100608	rwst			Jun 8, 2010	
	Rv3804c			GO:0005576	extracellular region	PMID:10781540	IGI		C			protein	organism:1773	20100608	rwst			Jun 8, 2010	
	Rv0934			GO:0005576	extracellular region	PMID:10781540	IGI		C			protein	organism:1773	20100608	rwst			Jun 8, 2010	
	Rv3270			GO:0005576	extracellular region	PMID:10781540	IGI		C			protein	organism:1773	20100608	rwst			Jun 8, 2010	
	Rv0125			GO:0005576	extracellular region	PMID:10781540	IGI		C			protein	organism:1773	20100608	rwst			Jun 8, 2010	
	Rv1566c			GO:0005576	extracellular region	PMID:10781540	IGI		C			protein	organism:1773	20100608	rwst			Jun 8, 2010	
	Rv0450c			GO:0005576	extracellular region	PMID:10781540	IGI		C			protein	organism:1773	20100608	rwst			Jun 8, 2010	
	Rv0206c			GO:0005576	extracellular region	PMID:10781540	IGI		C			protein	organism:1773	20100608	rwst			Jun 8, 2010	
	Rv0676c			GO:0005576	extracellular region	PMID:10781540	IGI		C			protein	organism:1773	20100608	rwst			Jun 8, 2010	
	Rv3794			GO:0005576	extracellular region	PMID:10781540	IGI		C			protein	organism:1773	20100608	rwst			Jun 8, 2010	
	Rv2163c			GO:0005576	extracellular region	PMID:10781540	IGI		C			protein	organism:1773	20100608	rwst			Jun 8, 2010	
	Rv2748c			GO:0005576	extracellular region	PMID:10781540	IGI		C			protein	organism:1773	20100608	rwst			Jun 8, 2010	
	Rv3101c			GO:0005576	extracellular region	PMID:10781540	IGI		C			protein	organism:1773	20100608	rwst			Jun 8, 2010	
	Rv2587c			GO:0005576	extracellular region	PMID:10781540	IGI		C			protein	organism:1773	20100608	rwst			Jun 8, 2010	
	Rv2903c			GO:0005576	extracellular region	PMID:10781540	IGI		C			protein	organism:1773	20100608	rwst			Jun 8, 2010	
	Rv2289			GO:0005576	extracellular region	PMID:10781540	IGI		C			protein	organism:1773	20100608	rwst			Jun 8, 2010	
	Rv2839c			GO:0005576	extracellular region	PMID:10781540	IGI		C			protein	organism:1773	20100608	rwst			Jun 8, 2010	
	Rv1911c			GO:0005576	extracellular region	PMID:10781540	IGI		C			protein	organism:1773	20100608	rwst			Jun 8, 2010	
	Rv1488			GO:0005576	extracellular region	PMID:10781540	IGI		C			protein	organism:1773	20100608	rwst			Jun 8, 2010	
	Rv3267			GO:0005576	extracellular region	PMID:10781540	IGI		C			protein	organism:1773	20100608	rwst			Jun 8, 2010	
	Rv1825			GO:0005576	extracellular region	PMID:10781540	IGI		C			protein	organism:1773	20100608	rwst			Jun 8, 2010	
	Rv1072			GO:0005576	extracellular region	PMID:10781540	IGI		C			protein	organism:1773	20100608	rwst			Jun 8, 2010	
	Rv0064			GO:0005576	extracellular region	PMID:10781540	IGI		C			protein	organism:1773	20100608	rwst			Jun 8, 2010	
	Rv1887			GO:0005576	extracellular region	PMID:10781540	IGI		C			protein	organism:1773	20100608	rwst			Jun 8, 2010	
	Rv3736			GO:0005576	extracellular region	PMID:10781540	IGI		C			protein	organism:1773	20100608	rwst			Jun 10, 2010	
	Rv1926c			GO:0005576	extracellular region	PMID:10781540	IGI		C			protein	organism:1773	20100608	rwst			Jun 10, 2010	
	Rv2945c			GO:0005576	extracellular region	PMID:10781540	IGI		C			protein	organism:1773	20100608	rwst			Jun 10, 2010	
	Rv2146c			GO:0005576	extracellular region	PMID:10781540	IGI		C			protein	organism:1773	20100608	rwst			Jun 10, 2010	
	Rv0179c			GO:0005576	extracellular region	PMID:10781540	IGI		C			protein	organism:1773	20100608	rwst			Jun 10, 2010	
	Rv0175			GO:0005576	extracellular region	PMID:10781540	IGI		C			protein	organism:1773	20100608	rwst			Jun 10, 2010	
	Rv0455c			GO:0005576	extracellular region	PMID:10781540	IGI		C			protein	organism:1773	20100608	rwst			Jun 10, 2010	
	Rv1006			GO:0005576	extracellular region	PMID:10781540	IGI		C			protein	organism:1773	20100608	rwst			Jun 10, 2010	
	Rv2533c	nusB		GO:0042803	protein homodimerization activity	PMID:10881194	IDA		F			protein	organism:1773	20100610	rwst			Jun 10, 2010	
	Rv3286c	sigF		GO:0006629	lipid metabolic process	PMID:10992456	IMP		P			protein	organism:1773	20100610	rwst			Jun 10, 2010	
	Rv2583c	relA		GO:0008893	guanosine-3',5'-bis(diphosphate) 3'-diphosphatase activity	PMID:10995231	IDA		F			protein	organism:1773	20100608	rwst			Jun 10, 2010	
	Rv2711	ideR		GO:0050897	cobalt ion binding	PMID:11053439	IDA		F			protein	organism:1773	20100611	rwst			Jun 11, 2010	
	Rv2152c	murC		GO:0008763	UDP-N-acetylmuramate-L-alanine ligase activity	PMID:11073931	IDA		F			protein	organism:1773	20100611	rwst			Jun 11, 2010	
	Rv3712		NOT	GO:0008763	UDP-N-acetylmuramate-L-alanine ligase activity	PMID:11073931	IDA		F			protein	organism:1773	20100611	rwst			Jun 11, 2010	
	Rv0432	sodC		GO:0045454	cell redox homeostasis	PMID:11119546	IMP		P			protein	organism:1773	20100611	rwst			Jun 11, 2010	
	Rv0432	sodC		GO:0006979	response to oxidative stress	PMID:11119546	IMP		P			protein	organism:1773	20100611	rwst			Jun 11, 2010	
	Rv2737c	recA		GO:0005524	ATP binding	PMID:11121488	IDA		F			protein	organism:1773	20100611	rwst			Jun 11, 2010	
	Rv1086	Rv1086		GO:0033850	Z-farnesyl diphosphate synthase activity	PMID:11152452	IDA		F		Rv1086	protein	organism:1773	20100611	rwst			Jun 11, 2010	
	Rv1086	Rv1086		GO:0000287	magnesium ion binding	PMID:11152452	IDA		F		Rv1086	protein	organism:1773	20100611	rwst			Jun 11, 2010	
	Rv1086	Rv1086		GO:0030145	manganese ion binding	PMID:11152452	IDA		F		Rv1086	protein	organism:1773	20100611	rwst			Jun 11, 2010	
	Rv1886c	fbpB		GO:0052572	response to host immune response	PMID:11169120	IEP		P			protein	organism:1773	20100611	rwst			Jun 11, 2010	
	Rv2428	ahpC		GO:0051260	protein homooligomerization	PMID:11171096	IDA		P			protein	organism:1773	20100611	rwst			Jun 11, 2010	
	Rv2428	ahpC		GO:0008785	alkyl hydroperoxide reductase activity	PMID:11171096	IDA		F			protein	organism:1773	20100611	rwst			Jun 11, 2010	
	Rv1221	sigE		GO:0042542	response to hydrogen peroxide	PMID:11373121	IEP		P			protein	organism:1773	20100611	rwst			Jun 11, 2010	
	Rv1221	sigE		GO:0052572	response to host immune response	PMID:11373121	IEP		P			protein	organism:1773	20100611	rwst			Jun 11, 2010	
	Rv2882c	frr		GO:0008079	translation termination factor activity	PMID:11387230	IDA		F			protein	organism:1773	20100611	rwst			Jun 11, 2010	
	Rv2882c	frr		GO:0006415	translational termination	PMID:11387230	IDA		P			protein	organism:1773	20100611	rwst			Jun 11, 2010	
	Rv3247c	tmk		GO:0046044	TMP metabolic process	PMID:11469859	IDA		P			protein	organism:1773	20100611	rwst			Jun 11, 2010	
	Rv3247c	tmk		GO:0000287	magnesium ion binding	PMID:11469859	IDA		F			protein	organism:1773	20100611	rwst			Jun 11, 2010	
	Rv2118c			GO:0051289	protein homotetramerization	PMID:11554794	IDA		P			protein	organism:1773	20100611	rwst			Jun 11, 2010	
	Rv2118c			GO:0008757	S-adenosylmethionine-dependent methyltransferase activity	PMID:11554794	TAS		F			protein	organism:1773	20100611	rwst			Jun 11, 2010	
	Rv0262c	aac		GO:0047921	aminoglycoside 2'-N-acetyltransferase activity	PMID:11590162	IDA		F			protein	organism:1773	20100611	rwst			Jun 11, 2010	
	Rv0262c	aac		GO:0034069	aminoglycoside N-acetyltransferase activity	PMID:11590162	IDA		F			protein	organism:1773	20100611	rwst			Jun 11, 2010	
	Rv1818c			GO:0009405	pathogenesis	PMID:11705904	IMP		P			protein	organism:1773	20100611	rwst			Jun 12, 2010	
	Rv0365c			GO:0044119	growth of symbiont in host cell	PMID:11716786	IMP		P			protein	organism:1773	20100611	rwst			Jun 12, 2010	
	Rv2235			GO:0044119	growth of symbiont in host cell	PMID:11716786	IMP		P			protein	organism:1773	20100611	rwst			Jun 12, 2010	
	Rv2841c	nusA		GO:0003723	RNA binding	PMID:11743725	IDA		F			protein	organism:1773	20100611	rwst			Jun 12, 2010	
	Rv2697c	dut		GO:0004170	dUTP diphosphatase activity	PMID:15276840	IDA		F			protein	organism:1773	20100613	rwst			Jun 13, 2010	
	Rv2697c	dut		GO:0000287	magnesium ion binding	PMID:15276840	IDA		F			protein	organism:1773	20100613	rwst			Jun 13, 2010	
	Rv2697c	dut		GO:0046080	dUTP metabolic process	PMID:15276840	IDA		P			protein	organism:1773	20100613	rwst			Jun 13, 2010	
	Rv3846	sodA		GO:0009405	pathogenesis	PMID:11751190	IMP		P			protein	organism:1773	20100613	rwst			Jun 13, 2010	
	Rv3846	sodA		GO:0006979	response to oxidative stress	PMID:11751190	IMP		P			protein	organism:1773	20100613	rwst			Jun 13, 2010	
	Rv0470c	pcaA		GO:0046500	S-adenosylmethionine metabolic process	PMID:11756461	IDA		P			protein	organism:1773	20100613	rwst			Jun 13, 2010	
	Rv3392c	cmaA1		GO:0046500	S-adenosylmethionine metabolic process	PMID:11756461	IDA		P			protein	organism:1773	20100613	rwst			Jun 13, 2010	
	Rv0503c	cmaA2		GO:0046500	S-adenosylmethionine metabolic process	PMID:11756461	IDA		P			protein	organism:1773	20100613	rwst			Jun 13, 2010	
	Rv2470	glbO		GO:0042803	protein homodimerization activity	PMID:11796724	IDA		F			protein	organism:1773	20100613	rwst			Jun 13, 2010	
	Rv2470	glbO		GO:0019825	oxygen binding	PMID:11796724	IDA		F			protein	organism:1773	20100613	rwst			Jun 13, 2010	
	Rv2470	glbO		GO:0020037	heme binding	PMID:11796724	IDA		F			protein	organism:1773	20100613	rwst			Jun 13, 2010	
	Rv2470	glbO		GO:0005886	plasma membrane	PMID:11796724	IDA		C			protein	organism:1773	20100613	rwst			Jun 13, 2010	
	Rv2470	glbO		GO:0015671	oxygen transport	PMID:11796724	IDA		P			protein	organism:1773	20100613	rwst			Jun 13, 2010	
	Rv1917c			GO:0005576	extracellular region	PMID:11800581	IDA		C			protein	organism:1773	20100613	rwst			Jun 13, 2010	
	Rv3418c	cpn10		GO:0051260	protein homooligomerization	PMID:11807250	IDA		P			protein	organism:1773	20100613	rwst			Jun 13, 2010	
	Rv3418c	cpn10		GO:0046872	metal ion binding	PMID:11807250	IDA		F			protein	organism:1773	20100613	rwst			Jun 13, 2010	
	Rv0054	ssb		GO:0051289	protein homotetramerization	PMID:11807266	IDA		P			protein	organism:1773	20100613	rwst			Jun 13, 2010	
	Rv2737c	recA		GO:0004520	endodeoxyribonuclease activity	PMID:11850426	IDA		F			protein	organism:1773	20100613	rwst			Jun 13, 2010	
	Rv2737c	recA		GO:0030145	manganese ion binding	PMID:11850426	IDA		F			protein	organism:1773	20100613	rwst			Jun 13, 2010	
	Rv2737c	recA		GO:0005524	ATP binding	PMID:11850426	IDA		F			protein	organism:1773	20100613	rwst			Jun 13, 2010	
	Rv2032			GO:0001666	response to hypoxia	PMID:11854240	IGI		P			protein	organism:1773	20100613	rwst			Jun 13, 2010	
	Rv2032			GO:0052572	response to host immune response	PMID:11854240	IGI		P			protein	organism:1773	20100613	rwst			Jun 13, 2010	
	Rv2703	sigA		GO:0005515	protein binding	PMID:11880648	IDA	Rv3416	F			protein	organism:1773	20100613	rwst			Jun 13, 2010	
	Rv3416			GO:0005515	protein binding	PMID:11880648	IDA	Rv2703	F			protein	organism:1773	20100613	rwst			Jun 13, 2010	
	Rv1373			GO:0008146	sulfotransferase activity	PMID:11882713	IDA		F			protein	organism:1773	20100613	rwst			Jun 13, 2010	
	Rv2610c	pimA		GO:0005886	plasma membrane	PMID:12068013	IDA		C			protein	organism:1773	20100613	rwst			Jun 13, 2010	
	Rv2610c	pimA		GO:0043750	phosphatidylinositol alpha-mannosyltransferase activity	PMID:12068013	IDA		F			protein	organism:1773	20100613	rwst			Jun 13, 2010	
	Rv1483	fabG1		GO:0051289	protein homotetramerization	PMID:12079383	IDA		P			protein	organism:1773	20100613	rwst			Jun 13, 2010	
	Rv3106	fprA		GO:0070401	NADP+ binding	PMID:12102623	IDA		F			protein	organism:1773	20100613	rwst			Jun 13, 2010	
	Rv1173	fbiC		GO:0009108	coenzyme biosynthetic process	PMID:16387854	IMP		P			protein	organism:1773	20100614	rwst			Jun 14, 2010	
	Rv3261	fbiA		GO:0009108	coenzyme biosynthetic process	PMID:16387854	IMP		P			protein	organism:1773	20100614	rwst			Jun 14, 2010	
	Rv3262	fbiB		GO:0009108	coenzyme biosynthetic process	PMID:16387854	IMP		P			protein	organism:1773	20100614	rwst			Jun 14, 2010	
	Rv3223c	sigH		GO:0009408	response to heat	PMID:12123450	IMP		P			protein	organism:1773	20100615	rwst			Jun 14, 2010	
	Rv3223c	sigH		GO:0006355	regulation of transcription, DNA-dependent	PMID:12123450	IDA		P			protein	organism:1773	20100615	rwst			Jun 14, 2010	
	Rv2737c	recA		GO:0000287	magnesium ion binding	PMID:12167644	IDA		F			protein	organism:1773	20100615	rwst			Jun 14, 2010	
	Rv3601c	panD		GO:0051289	protein homotetramerization	PMID:12182836	IDA		P			protein	organism:1773	20100615	rwst			Jun 14, 2010	
	Rv3601c	panD		GO:0004068	aspartate 1-decarboxylase activity	PMID:12182836	IDA		F			protein	organism:1773	20100615	rwst			Jun 14, 2010	
	Rv2438c	nadE		GO:0003952	NAD+ synthase (glutamine-hydrolyzing) activity	PMID:12182838	IDA		F			protein	organism:1773	20100615	rwst			Jun 14, 2010	
	Rv0440	groeL2		GO:0042803	protein homodimerization activity	PMID:12198306	IDA		F			protein	organism:1773	20100615	rwst			Jun 14, 2010	
	Rv2276	cyp121		GO:0020037	heme binding	PMID:12237220	IDA		F			protein	organism:1773	20100615	rwst			Jun 15, 2010	
	Rv2276	cyp121		GO:0070025	carbon monoxide binding	PMID:12237220	IDA		F			protein	organism:1773	20100615	rwst			Jun 15, 2010	
	Rv0757	phoP		GO:0009247	glycolipid biosynthetic process	PMID:12368436	IMP		P			protein	organism:1773	20100615	rwst			Jun 15, 2010	
	Rv2539c	aroK		GO:0040007	growth	PMID:12368440	IMP		P			protein	organism:1773	20100615	rwst			Jun 15, 2010	
	Rv2245	kasA		GO:0030497	fatty acid elongation	PMID:12464486	IDA		P			protein	organism:1773	20100615	rwst			Jun 15, 2010	
	Rv2246	kasB		GO:0030497	fatty acid elongation	PMID:12464486	IDA		P			protein	organism:1773	20100615	rwst			Jun 15, 2010	
	Rv2682c			GO:0008661	1-deoxy-D-xylulose-5-phosphate synthase activity	PMID:12499403	IDA		F			protein	organism:1773	20100615	rwst			Jun 15, 2010	
	Rv2682c			GO:0000287	magnesium ion binding	PMID:12499403	IDA		F			protein	organism:1773	20100615	rwst			Jun 15, 2010	
	Rv2682c			GO:0019288	isopentenyl diphosphate biosynthetic process, mevalonate-independent pathway	PMID:12499403	IDA		P			protein	organism:1773	20100615	rwst			Jun 15, 2010	
	Rv2682c			GO:0030975	thiamine binding	PMID:12499403	IDA		F			protein	organism:1773	20100615	rwst			Jun 15, 2010	
	Rv2682c			GO:0030145	manganese ion binding	PMID:12499403	IDA		F			protein	organism:1773	20100615	rwst			Jun 15, 2010	
	Rv2121c			GO:0003879	ATP phosphoribosyltransferase activity	PMID:12511575	IDA		F			protein	organism:1773	20100615	rwst			Jun 15, 2010	
	Rv2121c			GO:0005524	ATP binding	PMID:12511575	IDA		F			protein	organism:1773	20100615	rwst			Jun 15, 2010	
	Rv2121c			GO:0016208	AMP binding	PMID:12511575	IDA		F			protein	organism:1773	20100615	rwst			Jun 15, 2010	
	Rv2121c			GO:0042803	protein homodimerization activity	PMID:12511575	IDA		F			protein	organism:1773	20100615	rwst			Jun 15, 2010	
	Rv2121c			GO:0051260	protein homooligomerization	PMID:12511575	IDA		P			protein	organism:1773	20100615	rwst			Jun 15, 2010	
